instance,instance_path,customers,instance_type,solver,solver_parallel_jobs,status,time_sec,solution_found,evs,distance,error
C107_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C107_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.023737974999676226,True,14,1035.2237380215215,
C108_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C108_C50x_n.txt,50,Clustered,ALNS,1,ok,1.2146643429987307,True,10,881.1280325165343,
C108_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C108_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02897338999900967,True,13,994.7775322002786,
C109_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C109_C50x_n.txt,50,Clustered,ALNS,1,ok,2.081807030001073,True,8,811.2164861628107,
C109_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C109_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.01868068499970832,True,9,845.269505636207,
C110_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C110_C50x_n.txt,50,Clustered,ALNS,1,ok,1.9613690369988035,True,9,911.2124810040931,
C110_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C110_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.047540024999761954,True,12,959.0201073353533,
C111_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C111_C50x_n.txt,50,Clustered,ALNS,1,ok,1.573593280998466,True,10,883.2514019511387,
C111_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C111_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.027841268998599844,True,13,978.8316958402921,
C112_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C112_C50x_n.txt,50,Clustered,ALNS,1,ok,1.946510837002279,True,10,858.1191678884995,
C112_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C112_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02898305700000492,True,12,913.8083245674842,
C113_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C113_C50x_n.txt,50,Clustered,ALNS,1,ok,1.3003064829972573,True,11,968.1289016831311,
C113_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C113_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02789044600285706,True,13,989.2570721501324,
C114_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C114_C50x_n.txt,50,Clustered,ALNS,1,ok,1.5320978499985358,True,10,827.0557231504222,
C114_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C114_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.01738093700259924,True,14,912.7528711371283,
C115_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C115_C50x_n.txt,50,Clustered,ALNS,1,ok,1.6982318410009611,True,9,845.9174938343666,
C115_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C115_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.025274908999563195,True,12,958.1561247928117,
C116_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C116_C50x_n.txt,50,Clustered,ALNS,1,ok,1.6204304359998787,True,10,880.8903889356849,
C116_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C116_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.027931756998441415,True,11,954.2843508017227,
C117_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C117_C50x_n.txt,50,Clustered,ALNS,1,ok,1.644182683998224,True,9,866.6484528144767,
C117_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C117_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.030178769000485772,True,11,943.7225152178379,
C118_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C118_C50x_n.txt,50,Clustered,ALNS,1,ok,1.3488037239985715,True,10,930.8466357919162,
C118_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C118_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.012491387999034487,True,13,988.0393409077725,
C119_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C119_C50x_n.txt,50,Clustered,ALNS,1,ok,1.7546715179996681,True,9,887.0334000489856,
C119_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C119_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.013574618998973165,True,12,980.4709019021269,
C120_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C120_C50x_n.txt,50,Clustered,ALNS,1,ok,1.899344926001504,True,10,848.7850973456055,
C120_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C120_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02161274600075558,True,11,950.5729290736358,
C121_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C121_C50x_n.txt,50,Clustered,ALNS,1,ok,1.1368792110006325,True,10,955.6096434475505,
C121_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C121_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.01432668300185469,True,14,986.953131062435,
C122_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C122_C50x_n.txt,50,Clustered,ALNS,1,ok,1.3153471769983298,True,10,920.5970753709265,
C122_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C122_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.036292649998358684,True,14,1039.3833350208854,
C123_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C123_C50x_n.txt,50,Clustered,ALNS,1,ok,1.7823814490002405,True,10,938.4954292608035,
C123_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C123_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.016321361999871442,True,12,982.5266015143646,
C124_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C124_C50x_n.txt,50,Clustered,ALNS,1,ok,1.2220220849994803,True,10,915.7064742519445,
C124_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C124_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.016118837000249187,True,13,980.0456951490147,
C125_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C125_C50x_n.txt,50,Clustered,ALNS,1,ok,1.968669844998658,True,10,945.5081565859834,
C125_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C125_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.07257501400090405,True,12,988.4511286075532,
C126_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C126_C50x_n.txt,50,Clustered,ALNS,1,ok,1.5495739280013368,True,9,922.1684667072194,
C126_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C126_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.019235646999732126,True,12,954.0777189436011,
C127_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C127_C50x_n.txt,50,Clustered,ALNS,1,ok,1.6346406470001966,True,9,819.7719207290738,
C127_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C127_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.026675117002014304,True,11,880.9166181200953,
C128_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C128_C50x_n.txt,50,Clustered,ALNS,1,ok,1.771324998997443,True,9,875.0091470324104,
C128_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C128_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.019344364998687524,True,14,966.0844966258776,
C129_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C129_C50x_n.txt,50,Clustered,ALNS,1,ok,1.754034216999571,True,9,863.9172051097131,
C129_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C129_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.020897742000670405,True,12,959.2643091685941,
C130_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C130_C50x_n.txt,50,Clustered,ALNS,1,ok,1.5892110409986344,True,9,840.3580923971128,
C130_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C130_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.017678086998785147,True,14,921.3277583653341,
C131_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C131_C50x_n.txt,50,Clustered,ALNS,1,ok,1.4727503309986787,True,10,850.6087259300508,
C131_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C131_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.028346578001219314,True,15,969.4799863556402,
C132_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C132_C50x_n.txt,50,Clustered,ALNS,1,ok,1.559975004001899,True,9,827.517026145698,
C132_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C132_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.021381022001150995,True,11,948.152164027215,
C133_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C133_C50x_n.txt,50,Clustered,ALNS,1,ok,1.6286987720013713,True,10,911.6577751965586,
C133_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C133_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.03518057500332361,True,14,1013.5544720489651,
C134_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C134_C50x_n.txt,50,Clustered,ALNS,1,ok,1.3641300770032103,True,10,967.6361922319535,
C134_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C134_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.023681224000029033,True,11,966.8472403656215,
C135_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C135_C50x_n.txt,50,Clustered,ALNS,1,ok,1.5077743239999108,True,9,891.4646672740319,
C135_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C135_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.030298706999019487,True,14,1040.9083882999164,
C136_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C136_C50x_n.txt,50,Clustered,ALNS,1,ok,1.9821494999996503,True,9,865.3846716330104,
C136_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C136_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02393621399824042,True,13,946.3624259750437,
C137_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C137_C50x_n.txt,50,Clustered,ALNS,1,ok,1.4161205290001817,True,8,796.8869910064968,
C137_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C137_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.018025302000751253,True,12,947.0279357549513,
C138_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C138_C50x_n.txt,50,Clustered,ALNS,1,ok,1.1344020210017334,True,11,947.9852191371982,
C138_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C138_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.013220818997069728,True,13,985.2697563953897,
C139_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C139_C50x_n.txt,50,Clustered,ALNS,1,ok,1.9145253989991033,True,9,915.1036848076237,
C139_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C139_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.022022364002623362,True,11,915.6686947728326,
C140_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C140_C50x_n.txt,50,Clustered,ALNS,1,ok,1.3136918189993594,True,8,832.4509395125136,
C140_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C140_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.00968485200064606,True,11,938.6144983973333,
C141_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C141_C50x_n.txt,50,Clustered,ALNS,1,ok,1.9836781119993248,True,9,910.2037645717901,
C141_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C141_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.041182442000717856,True,12,910.5581152161132,
C142_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C142_C50x_n.txt,50,Clustered,ALNS,1,ok,1.4321067199998652,True,9,870.8490965108467,
C142_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C142_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.012768944001436466,True,12,922.2714060342731,
C143_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C143_C50x_n.txt,50,Clustered,ALNS,1,ok,1.7682004310008779,True,8,830.3449605702532,
C143_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C143_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.020810846999665955,True,11,881.2034536101598,
C144_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C144_C50x_n.txt,50,Clustered,ALNS,1,ok,1.9684159129974432,True,9,887.1085530088023,
C144_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C144_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.03439026200067019,True,13,946.1859576351328,
C145_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C145_C50x_n.txt,50,Clustered,ALNS,1,ok,1.474916981998831,True,9,810.8284849677124,
C145_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C145_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.008438651002506958,True,12,891.68967739475,
C146_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C146_C50x_n.txt,50,Clustered,ALNS,1,ok,1.408378852000169,True,10,900.7408944601257,
C146_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C146_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.012857794001320144,True,13,953.0929324982555,
C147_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C147_C50x_n.txt,50,Clustered,ALNS,1,ok,1.4810632010012341,True,10,912.7793882401658,
C147_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C147_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.01848791999873356,True,15,1046.1591017927697,
C148_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C148_C50x_n.txt,50,Clustered,ALNS,1,ok,1.5412183650005318,True,10,906.1999851170167,
C148_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C148_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.022109555997303687,True,13,973.4832124511345,
C149_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C149_C50x_n.txt,50,Clustered,ALNS,1,ok,1.6029080560001603,True,9,866.6358832181733,
C149_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C149_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.03308565599945723,True,12,952.2414960538916,
C150_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C150_C50x_n.txt,50,Clustered,ALNS,1,ok,1.4387799090000044,True,9,843.8066861615815,
C150_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C150_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.01593557900196174,True,14,1028.1267512843046,
C201_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C201_C50x_n.txt,50,Clustered,ALNS,1,ok,2.2478912370024773,True,6,923.0935318333997,
C201_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C201_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.021698124997783452,True,10,1025.0349926673857,
C202_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C202_C50x_n.txt,50,Clustered,ALNS,1,ok,3.0185393700012355,True,6,920.1449934674879,
C202_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C202_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.04123502800212009,True,10,1005.4762628040929,
C203_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C203_C50x_n.txt,50,Clustered,ALNS,1,ok,1.9912420049986395,True,6,873.9559118310252,
C203_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C203_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.0228389320000133,True,7,932.7875000695287,
C204_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C204_C50x_n.txt,50,Clustered,ALNS,1,ok,2.7932415349969233,True,4,927.8886006372982,
C204_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C204_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02222751299996162,True,7,896.50617293232,
C205_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C205_C50x_n.txt,50,Clustered,ALNS,1,ok,2.8675617699991562,True,6,884.4478563965555,
C205_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C205_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.031696734000433935,True,9,1000.36933822601,
C206_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C206_C50x_n.txt,50,Clustered,ALNS,1,ok,1.9483207309967838,True,6,833.9892938441004,
C206_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C206_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02417934999903082,True,8,925.5748921873177,
C207_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C207_C50x_n.txt,50,Clustered,ALNS,1,ok,2.942730457001744,True,6,858.9522434653414,
C207_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C207_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.031243225999787683,True,7,914.3213116611566,
C208_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C208_C50x_n.txt,50,Clustered,ALNS,1,ok,3.0609414390019083,True,5,844.0174672197431,
C208_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C208_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.017717579001327977,True,9,889.9768336865872,
C209_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C209_C50x_n.txt,50,Clustered,ALNS,1,ok,2.8849612759986485,True,5,829.1384534574071,
C209_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C209_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02543202000015299,True,9,887.3973704976714,
C210_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C210_C50x_n.txt,50,Clustered,ALNS,1,ok,2.708287264998944,True,6,922.3661142320743,
C210_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C210_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.01914246500018635,True,11,990.6271193812781,
C211_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C211_C50x_n.txt,50,Clustered,ALNS,1,ok,2.7062156009997125,True,6,869.3508072452169,
C211_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C211_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.019906448997062398,True,9,1010.5227285056735,
C212_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C212_C50x_n.txt,50,Clustered,ALNS,1,ok,2.4529725649990723,True,6,884.6862119471941,
C212_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C212_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.027073056997323874,True,10,981.3395998270498,
C213_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C213_C50x_n.txt,50,Clustered,ALNS,1,ok,2.065125261000503,True,7,921.5788482376572,
C213_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C213_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.01136104100078228,True,11,988.0343121499963,
C214_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C214_C50x_n.txt,50,Clustered,ALNS,1,ok,2.353904245999729,True,7,893.3289371944052,
C214_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C214_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02257193000332336,True,10,924.4902470785906,
C215_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C215_C50x_n.txt,50,Clustered,ALNS,1,ok,2.4124195330005023,True,6,910.1510779041145,
C215_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C215_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.01892788199984352,True,9,921.3309071100073,
C216_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C216_C50x_n.txt,50,Clustered,ALNS,1,ok,1.9022986090021732,True,7,910.1857211384729,
C216_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C216_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.013849309001670917,True,9,929.0172098314158,
C217_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C217_C50x_n.txt,50,Clustered,ALNS,1,ok,2.3959661970002344,True,6,844.6936829233457,
C217_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C217_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.021224566000455525,True,11,938.2331236914112,
C218_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C218_C50x_n.txt,50,Clustered,ALNS,1,ok,2.683539778001432,True,6,949.4050420665662,
C218_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C218_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02403978599977563,True,10,932.6729846320247,
C219_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C219_C50x_n.txt,50,Clustered,ALNS,1,ok,2.147050562001823,True,6,872.6149865971876,
C219_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C219_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.020051008999871556,True,8,947.9528557762909,
C220_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C220_C50x_n.txt,50,Clustered,ALNS,1,ok,1.9416280139994342,True,6,837.3093197563921,
C220_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C220_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.031395761001476785,True,8,946.4865005257305,
C221_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C221_C50x_n.txt,50,Clustered,ALNS,1,ok,2.6249678149979445,True,7,931.4779308684684,
C221_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C221_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.02896344799955841,True,10,960.8748610662897,
C222_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C222_C50x_n.txt,50,Clustered,ALNS,1,ok,1.7927815859984548,True,7,957.1997367584254,
C222_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C222_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.04571092299738666,True,10,1013.2640085048255,
C223_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C223_C50x_n.txt,50,Clustered,ALNS,1,ok,2.8639670829979877,True,6,875.2526136819467,
C223_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C223_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.018896557001426117,True,12,950.4242596030158,
C224_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C224_C50x_n.txt,50,Clustered,ALNS,1,ok,2.5235625310015166,True,6,876.6884769032761,
C224_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C224_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.024383348998526344,True,11,956.7863548672779,
C225_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C225_C50x_n.txt,50,Clustered,ALNS,1,ok,2.464294442001119,True,6,825.5263409876331,
C225_C50x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_50/C225_C50x_n.txt,50,Clustered,ClarkeWright,1,ok,0.017642019000049913,True,8,922.7228235214135,
